ID;Product Category;Historical Spend
3340;Gold Products;50
3363;Wines;0
3363;Fruits;6
3363;Meat Products;3
3363;Fish Products;7
3363;Sweet Products;6
3363;Gold Products;12
3376;Wines;125
3376;Fruits;6
3376;Meat Products;73
3376;Fish Products;8
3376;Sweet Products;4
3376;Gold Products;19
3381;Wines;70
3381;Fruits;0
3381;Meat Products;16
3381;Fish Products;0
3381;Sweet Products;0
3381;Gold Products;4
3386;Wines;34
3386;Fruits;4
3386;Meat Products;66
3386;Fish Products;3
3386;Sweet Products;10
3386;Gold Products;20
3388;Wines;129
3388;Fruits;26
3388;Meat Products;67
3388;Fish Products;3
3388;Sweet Products;67
3388;Gold Products;2
3389;Wines;726
3389;Fruits;53
3389;Meat Products;363
3389;Fish Products;123
3389;Sweet Products;107
3389;Gold Products;161
3403;Wines;1170
3403;Fruits;19
3403;Meat Products;594
3403;Fish Products;99
3403;Sweet Products;76
3403;Gold Products;134
3406;Wines;138
3406;Fruits;33
3406;Meat Products;87
3406;Fish Products;28
3406;Sweet Products;24
3406;Gold Products;12
3409;Wines;141
3409;Fruits;8
3409;Meat Products;129
3409;Fish Products;3
3409;Sweet Products;11
3409;Gold Products;47
3412;Wines;815
3412;Fruits;8
3412;Meat Products;53
3412;Fish Products;11
3412;Sweet Products;0
3412;Gold Products;70
3421;Wines;635
3421;Fruits;15
3421;Meat Products;100
3421;Fish Products;20
3421;Sweet Products;7
3421;Gold Products;131
3422;Wines;1115
3422;Fruits;12
3422;Meat Products;128
3422;Fish Products;33
3422;Sweet Products;12
3422;Gold Products;76
3426;Wines;1045
3426;Fruits;61
3426;Meat Products;338
3426;Fish Products;60
3426;Sweet Products;46
3426;Gold Products;46
3427;Wines;629
3427;Fruits;0
3427;Meat Products;70
3427;Fish Products;0
3427;Sweet Products;0
3427;Gold Products;35
3428;Wines;919
3428;Fruits;0
3428;Meat Products;505
3428;Fish Products;99
3428;Sweet Products;30
3428;Gold Products;45
3433;Wines;390
3433;Fruits;22
3433;Meat Products;323
3433;Fish Products;104
3433;Sweet Products;35
3433;Gold Products;107
3434;Wines;483
3434;Fruits;72
3434;Meat Products;567
3434;Fish Products;94
3434;Sweet Products;12
3434;Gold Products;108
3436;Wines;11
3436;Fruits;0
3436;Meat Products;5
3436;Fish Products;2
3436;Sweet Products;1
3436;Gold Products;1
3439;Wines;157
3439;Fruits;6
3439;Meat Products;39
3439;Fish Products;6
3439;Sweet Products;13
3439;Gold Products;75
3445;Wines;216
3445;Fruits;162
3445;Meat Products;224
3445;Fish Products;101
3445;Sweet Products;92
3445;Gold Products;162
3463;Wines;674
3463;Fruits;62
3463;Meat Products;134
3463;Fish Products;0
3463;Sweet Products;26
3463;Gold Products;8
3469;Wines;19
3469;Fruits;18
3469;Meat Products;33
3469;Fish Products;24
3469;Sweet Products;1
3469;Gold Products;8
3478;Wines;267
3478;Fruits;42
3478;Meat Products;309
3478;Fish Products;55
3478;Sweet Products;42
3478;Gold Products;21
3479;Wines;4
3479;Fruits;8
3479;Meat Products;11
3479;Fish Products;12
3479;Sweet Products;2
3479;Gold Products;13
3483;Wines;1039
3483;Fruits;43
3483;Meat Products;204
3483;Fish Products;153
3483;Sweet Products;58
3483;Gold Products;29
3491;Wines;384
3491;Fruits;60
3491;Meat Products;364
3491;Fish Products;119
3491;Sweet Products;101
3491;Gold Products;232
3498;Wines;462
3498;Fruits;61
3498;Meat Products;184
3498;Fish Products;10
3498;Sweet Products;53
3498;Gold Products;107
3503;Wines;255
3503;Fruits;47
3503;Meat Products;573
3503;Fish Products;52
3503;Sweet Products;32
3503;Gold Products;15
3507;Wines;676
3507;Fruits;161
3507;Meat Products;426
3507;Fish Products;210
3507;Sweet Products;44
3507;Gold Products;58
3515;Wines;87
3515;Fruits;13
3515;Meat Products;34
3515;Fish Products;10
3515;Sweet Products;6
3515;Gold Products;10
3517;Wines;50
3517;Fruits;4
3517;Meat Products;44
3517;Fish Products;10
3517;Sweet Products;10
3517;Gold Products;43
3518;Wines;10
3518;Fruits;1
3518;Meat Products;18
3518;Fish Products;10
3518;Sweet Products;4
3518;Gold Products;7
3520;Wines;162
3520;Fruits;28
3520;Meat Products;818
3520;Fish Products;0
3520;Sweet Products;28
3520;Gold Products;56
3523;Wines;583
3523;Fruits;34
3523;Meat Products;309
3523;Fish Products;0
3523;Sweet Products;22
3523;Gold Products;125
3524;Wines;80
3524;Fruits;1
3524;Meat Products;60
3524;Fish Products;4
3524;Sweet Products;6
3524;Gold Products;16
3525;Wines;12
3525;Fruits;0
3525;Meat Products;4
3525;Fish Products;0
3525;Sweet Products;0
3525;Gold Products;1
3526;Wines;32
3526;Fruits;0
3526;Meat Products;5
3526;Fish Products;0
3526;Sweet Products;0
3526;Gold Products;1
3535;Wines;251
3535;Fruits;108
3535;Meat Products;334
3535;Fish Products;65
3535;Sweet Products;92
3535;Gold Products;117
3536;Wines;7
3536;Fruits;11
3536;Meat Products;3
3536;Fish Products;10
3536;Sweet Products;4
3536;Gold Products;20
3537;Wines;31
3537;Fruits;3
3537;Meat Products;31
3537;Fish Products;2
3537;Sweet Products;8
3537;Gold Products;4
3547;Wines;14
3547;Fruits;7
3547;Meat Products;9
3547;Fish Products;6
3547;Sweet Products;16
3547;Gold Products;12
3551;Wines;62
3551;Fruits;1
3551;Meat Products;57
3551;Fish Products;19
3551;Sweet Products;11
3551;Gold Products;48
3559;Wines;12
3559;Fruits;11
3559;Meat Products;10
3559;Fish Products;3
3559;Sweet Products;12
3559;Gold Products;9
3560;Wines;901
3560;Fruits;31
3560;Meat Products;345
3560;Fish Products;75
3560;Sweet Products;31
3560;Gold Products;191
3565;Wines;56
3565;Fruits;0
3565;Meat Products;14
3565;Fish Products;0
3565;Sweet Products;0
3565;Gold Products;2
3570;Wines;159
3570;Fruits;2
3570;Meat Products;51
3570;Fish Products;6
3570;Sweet Products;2
3570;Gold Products;24
3571;Wines;918
3571;Fruits;21
3571;Meat Products;118
3571;Fish Products;13
3571;Sweet Products;10
3571;Gold Products;21
3578;Wines;122
3578;Fruits;21
3578;Meat Products;43
3578;Fish Products;25
3578;Sweet Products;10
3578;Gold Products;15
3584;Wines;1181
3584;Fruits;26
3584;Meat Products;120
3584;Fish Products;17
3584;Sweet Products;13
3584;Gold Products;39
3594;Wines;539
3594;Fruits;6
3594;Meat Products;91
3594;Fish Products;8
3594;Sweet Products;6
3594;Gold Products;97
3595;Wines;631
3595;Fruits;43
3595;Meat Products;239
3595;Fish Products;128
3595;Sweet Products;76
3595;Gold Products;21
3598;Wines;441
3598;Fruits;35
3598;Meat Products;83
3598;Fish Products;7
3598;Sweet Products;29
3598;Gold Products;11
3599;Wines;575
3599;Fruits;80
3599;Meat Products;428
3599;Fish Products;208
3599;Sweet Products;93
3599;Gold Products;80
3602;Wines;140
3602;Fruits;3
3602;Meat Products;29
3602;Fish Products;4
3602;Sweet Products;5
3602;Gold Products;14
3619;Wines;345
3619;Fruits;25
3619;Meat Products;501
3619;Fish Products;63
3619;Sweet Products;138
3619;Gold Products;80
3623;Wines;4
3623;Fruits;0
3623;Meat Products;16
3623;Fish Products;17
3623;Sweet Products;4
3623;Gold Products;4
3628;Wines;4
3628;Fruits;8
3628;Meat Products;11
3628;Fish Products;19
3628;Sweet Products;12
3628;Gold Products;26
3629;Wines;76
3629;Fruits;3
3629;Meat Products;31
3629;Fish Products;4
3629;Sweet Products;4
3629;Gold Products;27
3635;Wines;492
3635;Fruits;0
3635;Meat Products;37
3635;Fish Products;7
3635;Sweet Products;0
3635;Gold Products;42
3641;Wines;10
3641;Fruits;2
3641;Meat Products;15
3641;Fish Products;2
3641;Sweet Products;1
3641;Gold Products;6
3643;Wines;750
3643;Fruits;8
3643;Meat Products;125
3643;Fish Products;11
3643;Sweet Products;8
3643;Gold Products;26
3645;Wines;19
3645;Fruits;3
3645;Meat Products;26
3645;Fish Products;10
3645;Sweet Products;9
3645;Gold Products;3
3657;Wines;94
3657;Fruits;1
3657;Meat Products;33
3657;Fish Products;13
3657;Sweet Products;12
3657;Gold Products;12
3661;Wines;594
3661;Fruits;51
3661;Meat Products;631
3661;Fish Products;72
3661;Sweet Products;55
3661;Gold Products;32
3665;Wines;1
3665;Fruits;9
3665;Meat Products;8
3665;Fish Products;11
3665;Sweet Products;3
3665;Gold Products;22
3667;Wines;778
3667;Fruits;178
3667;Meat Products;689
3667;Fish Products;41
3667;Sweet Products;27
3667;Gold Products;44
3673;Wines;371
3673;Fruits;17
3673;Meat Products;238
3673;Fish Products;23
3673;Sweet Products;24
3673;Gold Products;106
3678;Wines;488
3678;Fruits;23
3678;Meat Products;71
3678;Fish Products;15
3678;Sweet Products;0
3678;Gold Products;59
3690;Wines;1184
3690;Fruits;102
3690;Meat Products;673
3690;Fish Products;52
3690;Sweet Products;40
3690;Gold Products;40
3696;Wines;27
3696;Fruits;1
3696;Meat Products;12
3696;Fish Products;2
3696;Sweet Products;0
3696;Gold Products;10
3697;Wines;69
3697;Fruits;8
3697;Meat Products;26
3697;Fish Products;12
3697;Sweet Products;7
3697;Gold Products;12
3698;Wines;817
3698;Fruits;185
3698;Meat Products;687
3698;Fish Products;145
3698;Sweet Products;55
3698;Gold Products;241
3706;Wines;19
3706;Fruits;8
3706;Meat Products;29
3706;Fish Products;0
3706;Sweet Products;12
3706;Gold Products;26
3710;Wines;19
3710;Fruits;0
3710;Meat Products;35
3710;Fish Products;6
3710;Sweet Products;4
3710;Gold Products;17
3711;Wines;1035
3711;Fruits;134
3711;Meat Products;670
3711;Fish Products;25
3711;Sweet Products;38
3711;Gold Products;0
3712;Wines;212
3712;Fruits;5
3712;Meat Products;33
3712;Fish Products;7
3712;Sweet Products;0
3712;Gold Products;2
3717;Wines;403
3717;Fruits;24
3717;Meat Products;29
3717;Fish Products;6
3717;Sweet Products;24
3717;Gold Products;218
3722;Wines;31
3722;Fruits;1
3722;Meat Products;8
3722;Fish Products;0
3722;Sweet Products;0
3722;Gold Products;8
3725;Wines;1248
3725;Fruits;16
3725;Meat Products;349
3725;Fish Products;43
3725;Sweet Products;16
3725;Gold Products;16
3726;Wines;4
3726;Fruits;1
3726;Meat Products;9
3726;Fish Products;3
3726;Sweet Products;0
3726;Gold Products;0
3732;Wines;393
3732;Fruits;0
3732;Meat Products;239
3732;Fish Products;90
3732;Sweet Products;69
3732;Gold Products;69
3745;Wines;5
3745;Fruits;36
3745;Meat Products;7
3745;Fish Products;0
3745;Sweet Products;10
3745;Gold Products;45
3749;Wines;627
3749;Fruits;91
3749;Meat Products;597
3749;Fish Products;159
3749;Sweet Products;91
3749;Gold Products;15
3759;Wines;743
3759;Fruits;19
3759;Meat Products;181
3759;Fish Products;12
3759;Sweet Products;0
3759;Gold Products;200
3762;Wines;196
3762;Fruits;0
3762;Meat Products;512
3762;Fish Products;33
3762;Sweet Products;130
3762;Gold Products;54
3766;Wines;100
3766;Fruits;71
3766;Meat Products;243
3766;Fish Products;108
3766;Sweet Products;94
3766;Gold Products;219
3767;Wines;378
3767;Fruits;0
3767;Meat Products;189
3767;Fish Products;97
3767;Sweet Products;172
3767;Gold Products;172
3769;Wines;25
3769;Fruits;1
3769;Meat Products;13
3769;Fish Products;0
3769;Sweet Products;0
3769;Gold Products;3
3783;Wines;105
3783;Fruits;0
3783;Meat Products;10
3783;Fish Products;0
3783;Sweet Products;1
3783;Gold Products;0
3790;Wines;8
3790;Fruits;1
3790;Meat Products;5
3790;Fish Products;0
3790;Sweet Products;0
3790;Gold Products;1
3798;Wines;24
3798;Fruits;2
3798;Meat Products;23
3798;Fish Products;0
3798;Sweet Products;8
3798;Gold Products;24
3799;Wines;315
3799;Fruits;35
3799;Meat Products;322
3799;Fish Products;46
3799;Sweet Products;7
3799;Gold Products;143
3807;Wines;473
3807;Fruits;21
3807;Meat Products;176
3807;Fish Products;19
3807;Sweet Products;21
3807;Gold Products;56
3828;Wines;533
3828;Fruits;10
3828;Meat Products;217
3828;Fish Products;198
3828;Sweet Products;174
3828;Gold Products;195
3829;Wines;1
3829;Fruits;3
3829;Meat Products;6
3829;Fish Products;10
3829;Sweet Products;0
3829;Gold Products;9
3830;Wines;295
3830;Fruits;21
3830;Meat Products;78
3830;Fish Products;39
3830;Sweet Products;13
3830;Gold Products;13
3834;Wines;231
3834;Fruits;161
3834;Meat Products;215
3834;Fish Products;171
3834;Sweet Products;30
3834;Gold Products;53
3839;Wines;6
3839;Fruits;12
3839;Meat Products;3
3839;Fish Products;21
3839;Sweet Products;6
3839;Gold Products;40
3846;Wines;192
3846;Fruits;5
3846;Meat Products;53
3846;Fish Products;0
3846;Sweet Products;5
3846;Gold Products;15
3850;Wines;3
3850;Fruits;3
3850;Meat Products;3
3850;Fish Products;15
3850;Sweet Products;4
3850;Gold Products;15
3852;Wines;505
3852;Fruits;72
3852;Meat Products;270
3852;Fish Products;36
3852;Sweet Products;27
3852;Gold Products;54
3855;Wines;30
3855;Fruits;3
3855;Meat Products;47
3855;Fish Products;19
3855;Sweet Products;21
3855;Gold Products;42
3856;Wines;571
3856;Fruits;50
3856;Meat Products;142
3856;Fish Products;33
3856;Sweet Products;50
3856;Gold Products;159
3859;Wines;410
3859;Fruits;112
3859;Meat Products;420
3859;Fish Products;0
3859;Sweet Products;82
3859;Gold Products;71
3865;Wines;2
3865;Fruits;12
3865;Meat Products;10
3865;Fish Products;6
3865;Sweet Products;13
3865;Gold Products;30
3867;Wines;410
3867;Fruits;112
3867;Meat Products;420
3867;Fish Products;0
3867;Sweet Products;82
3867;Gold Products;71
3870;Wines;359
3870;Fruits;35
3870;Meat Products;314
3870;Fish Products;93
3870;Sweet Products;116
3870;Gold Products;89
3878;Wines;3
3878;Fruits;4
3878;Meat Products;7
3878;Fish Products;15
3878;Sweet Products;8
3878;Gold Products;11
3885;Wines;16
3885;Fruits;2
3885;Meat Products;18
3885;Fish Products;3
3885;Sweet Products;0
3885;Gold Products;24
3887;Wines;3
3887;Fruits;17
3887;Meat Products;26
3887;Fish Products;20
3887;Sweet Products;1
3887;Gold Products;39
3896;Wines;22
3896;Fruits;1
3896;Meat Products;11
3896;Fish Products;0
3896;Sweet Products;1
3896;Gold Products;2
3900;Wines;642
3900;Fruits;14
3900;Meat Products;49
3900;Fish Products;0
3900;Sweet Products;7
3900;Gold Products;57
3910;Wines;897
3910;Fruits;161
3910;Meat Products;430
3910;Fish Products;186
3910;Sweet Products;161
3910;Gold Products;27
3916;Wines;639
3916;Fruits;8
3916;Meat Products;166
3916;Fish Products;11
3916;Sweet Products;8
3916;Gold Products;58
3919;Wines;960
3919;Fruits;0
3919;Meat Products;883
3919;Fish Products;50
3919;Sweet Products;38
3919;Gold Products;0
3921;Wines;24
3921;Fruits;1
3921;Meat Products;108
3921;Fish Products;29
3921;Sweet Products;29
3921;Gold Products;14
3924;Wines;801
3924;Fruits;0
3924;Meat Products;80
3924;Fish Products;0
3924;Sweet Products;0
3924;Gold Products;35
3933;Wines;186
3933;Fruits;36
3933;Meat Products;234
3933;Fish Products;86
3933;Sweet Products;72
3933;Gold Products;48
3934;Wines;356
3934;Fruits;0
3934;Meat Products;107
3934;Fish Products;19
3934;Sweet Products;9
3934;Gold Products;117
3945;Wines;618
3945;Fruits;44
3945;Meat Products;215
3945;Fish Products;0
3945;Sweet Products;17
3945;Gold Products;36
3955;Wines;2
3955;Fruits;1
3955;Meat Products;1
3955;Fish Products;1
3955;Sweet Products;0
3955;Gold Products;1
3967;Wines;331
3967;Fruits;197
3967;Meat Products;170
3967;Fish Products;58
3967;Sweet Products;152
3967;Gold Products;35
3968;Wines;918
3968;Fruits;10
3968;Meat Products;129
3968;Fish Products;13
3968;Sweet Products;0
3968;Gold Products;129
3969;Wines;35
3969;Fruits;4
3969;Meat Products;17
3969;Fish Products;7
3969;Sweet Products;6
3969;Gold Products;64
3972;Wines;266
3972;Fruits;6
3972;Meat Products;51
3972;Fish Products;8
3972;Sweet Products;6
3972;Gold Products;64
3979;Wines;982
3979;Fruits;17
3979;Meat Products;672
3979;Fish Products;23
3979;Sweet Products;34
3979;Gold Products;51
4001;Wines;406
4001;Fruits;0
4001;Meat Products;30
4001;Fish Products;0
4001;Sweet Products;0
4001;Gold Products;8
4002;Wines;463
4002;Fruits;96
4002;Meat Products;333
4002;Fish Products;168
4002;Sweet Products;53
4002;Gold Products;10
4012;Wines;799
4012;Fruits;12
4012;Meat Products;375
4012;Fish Products;16
4012;Sweet Products;12
4012;Gold Products;12
4023;Wines;16
4023;Fruits;17
4023;Meat Products;19
4023;Fish Products;20
4023;Sweet Products;21
4023;Gold Products;22
4037;Wines;3
4037;Fruits;1
4037;Meat Products;3
4037;Fish Products;8
4037;Sweet Products;0
4037;Gold Products;5
4042;Wines;91
4042;Fruits;3
4042;Meat Products;52
4042;Fish Products;2
4042;Sweet Products;1
4042;Gold Products;31
4047;Wines;384
4047;Fruits;0
4047;Meat Products;102
4047;Fish Products;21
4047;Sweet Products;32
4047;Gold Products;5
4050;Wines;42
4050;Fruits;16
4050;Meat Products;29
4050;Fish Products;12
4050;Sweet Products;20
4050;Gold Products;8
4055;Wines;2
4055;Fruits;10
4055;Meat Products;11
4055;Fish Products;12
4055;Sweet Products;9
4055;Gold Products;20
4058;Wines;618
4058;Fruits;15
4058;Meat Products;106
4058;Fish Products;20
4058;Sweet Products;7
4058;Gold Products;45
4065;Wines;308
4065;Fruits;0
4065;Meat Products;73
4065;Fish Products;0
4065;Sweet Products;0
4065;Gold Products;23
4066;Wines;1
4066;Fruits;5
4066;Meat Products;8
4066;Fish Products;4
4066;Sweet Products;8
4066;Gold Products;20
4070;Wines;169
4070;Fruits;24
4070;Meat Products;553
4070;Fish Products;188
4070;Sweet Products;0
4070;Gold Products;144
4073;Wines;769
4073;Fruits;80
4073;Meat Products;252
4073;Fish Products;15
4073;Sweet Products;34
4073;Gold Products;65
4084;Wines;224
4084;Fruits;155
4084;Meat Products;155
4084;Fish Products;192
4084;Sweet Products;93
4084;Gold Products;54
4086;Wines;6
4086;Fruits;1
4086;Meat Products;7
4086;Fish Products;23
4086;Sweet Products;4
4086;Gold Products;19
4088;Wines;108
4088;Fruits;1
4088;Meat Products;28
4088;Fish Products;13
4088;Sweet Products;1
4088;Gold Products;4
4093;Wines;216
4093;Fruits;9
4093;Meat Products;57
4093;Fish Products;20
4093;Sweet Products;9
4093;Gold Products;125
4094;Wines;201
4094;Fruits;2
4094;Meat Products;43
4094;Fish Products;3
4094;Sweet Products;5
4094;Gold Products;35
4095;Wines;167
4095;Fruits;37
4095;Meat Products;64
4095;Fish Products;49
4095;Sweet Products;34
4095;Gold Products;116
4096;Wines;112
4096;Fruits;19
4096;Meat Products;21
4096;Fish Products;16
4096;Sweet Products;14
4096;Gold Products;5
4098;Wines;20
4098;Fruits;3
4098;Meat Products;16
4098;Fish Products;0
4098;Sweet Products;4
4098;Gold Products;1
4099;Wines;10
4099;Fruits;2
4099;Meat Products;16
4099;Fish Products;11
4099;Sweet Products;2
4099;Gold Products;21
4102;Wines;11
4102;Fruits;1
4102;Meat Products;2
4102;Fish Products;2
4102;Sweet Products;1
4102;Gold Products;6
4107;Wines;269
4107;Fruits;15
4107;Meat Products;69
4107;Fish Products;15
4107;Sweet Products;19
4107;Gold Products;38
4114;Wines;650
4114;Fruits;37
4114;Meat Products;780
4114;Fish Products;27
4114;Sweet Products;167
4114;Gold Products;32
4119;Wines;112
4119;Fruits;17
4119;Meat Products;44
4119;Fish Products;34
4119;Sweet Products;22
4119;Gold Products;89
4120;Wines;88
4120;Fruits;39
4120;Meat Products;78
4120;Fish Products;58
4120;Sweet Products;13
4120;Gold Products;93
4122;Wines;504
4122;Fruits;23
4122;Meat Products;117
4122;Fish Products;179
4122;Sweet Products;28
4122;Gold Products;44
4127;Wines;1004
4127;Fruits;59
4127;Meat Products;265
4127;Fish Products;115
4127;Sweet Products;59
4127;Gold Products;27
4128;Wines;517
4128;Fruits;12
4128;Meat Products;54
4128;Fish Products;16
4128;Sweet Products;6
4128;Gold Products;120
4136;Wines;10
4136;Fruits;17
4136;Meat Products;18
4136;Fish Products;8
4136;Sweet Products;26
4136;Gold Products;40
4137;Wines;398
4137;Fruits;40
4137;Meat Products;367
4137;Fish Products;119
4137;Sweet Products;122
4137;Gold Products;30
4138;Wines;411
4138;Fruits;106
4138;Meat Products;147
4138;Fish Products;54
4138;Sweet Products;115
4138;Gold Products;66
4141;Wines;426
4141;Fruits;49
4141;Meat Products;127
4141;Fish Products;111
4141;Sweet Products;21
4141;Gold Products;42
4148;Wines;164
4148;Fruits;24
4148;Meat Products;103
4148;Fish Products;12
4148;Sweet Products;3
4148;Gold Products;42
4149;Wines;586
4149;Fruits;66
4149;Meat Products;653
4149;Fish Products;17
4149;Sweet Products;0
4149;Gold Products;26
4168;Wines;231
4168;Fruits;7
4168;Meat Products;137
4168;Fish Products;4
4168;Sweet Products;15
4168;Gold Products;39
4174;Wines;97
4174;Fruits;1
